,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178
298,298,417,1014,1131,1724,1833,2410,2846,3000,3308,3924,4079,4389,5009,5172,5498,5791,6377,6472,7021,7401,7802,8245,8413,8749,9062,9688,9863,10213,10554,10877,11164,11738,12168,12310,12594,13162,13580,13698,14293,14406,14991,15084,15629,16001,16386,16797,16901,17468,17884,17998,18585,18682,19235,19623,20040,20156,20747,20852,21421,21841,21963,22566,22695,23312,23469,23783,24411,24590,24948,25305,25660,26011,26354,26681,26976,27566,27669,28234,28646,28752,29323,29747,29877,30496,30657,30979,31264,31834,32256,32382,32993,33138,33428,34008,34450,34616,34948,35253,35863,36006,36292,36864,37290,37424,38051,38228,38582,38931,39270,39589,39868,40426,40824,41261,41417,41729,42353,42524,42866,43191,43482,44064,44510,44684,45032,45369,45684,45955,46497,46863,47236,47623,48038,48150,48733,49181,49359,49715,50068,50415,50750,51061,51683,51850,52184,52493,53111,53270,53588,53865,54419,54809,55230,55354,55961,56098,56372,56920,57298,57695,58130,58282,58586,59194,59333,59611,60167,60561,60990,61130,61410,61970,62372,62817,62989,63333,63662,63961
299,299,419,1018,1139,1740,1865,2474,2615,2897,3461,3871,3973,4536,4944,5042,5597,5989,6414,6546,7169,7338,7676,7993,8268,8818,9200,9605,9697,10240,10608,10985,11380,11811,11955,12243,12819,13253,13403,13703,14303,14426,15031,15164,15789,15962,16308,16641,16948,17562,17713,18015,18619,18750,19371,19536,19866,20167,20769,20896,21509,21658,21956,22552,22667,23256,23357,23918,24322,24412,24951,25311,25672,26035,26402,26777,27168,27591,27719,28334,28487,28793,29405,29552,29846,30434,30533,31090,31486,31919,32067,32363,32955,33062,33635,34063,34201,34477,35029,35415,35828,35936,36511,36943,37089,37381,37965,38056,38597,38961,39330,39709,40108,40547,40707,41027,41308,41870,42276,42370,42917,43293,43686,44113,44249,44521,45065,45435,45816,46219,46666,46842,47194,47539,47870,48173,48779,48914,49184,49724,50086,50451,50822,51205,51612,51708,52259,52643,53052,53152,53711,54111,54552,54716,55044,55341,55935,56046,56627,57071,57241,57581,57902,58185,58751,59165,59275,59854,60294,60456,60780,61069,61647,62085,62243,62559,62832,63378,63752,64141
300,300,421,1022,1147,1756,1897,2179,2743,3153,3255,3818,4226,4324,4879,5271,5696,5828,6451,6620,6958,7275,7550,8100,8482,8887,8979,9522,9890,10267,10662,11093,11237,11525,12101,12535,12685,12985,13585,13708,14313,14446,15071,15244,15590,15923,16230,16844,16995,17297,17901,18032,18653,18818,19148,19449,20051,20178,20791,20940,21238,21834,21949,22538,22639,23200,23604,23694,24233,24593,24954,25317,25684,26059,26450,26873,27001,27616,27769,28075,28687,28834,29128,29716,29815,30372,30768,31201,31349,31645,32237,32344,32917,33345,33483,33759,34311,34697,35110,35218,35793,36225,36371,36663,37247,37338,37879,38243,38612,38991,39390,39829,39989,40309,40590,41152,41558,41652,42199,42575,42968,43395,43531,43803,44347,44717,45098,45501,45948,46124,46476,46821,47152,47455,48061,48196,48466,49006,49368,49733,50104,50487,50894,50990,51541,51925,52334,52434,52993,53393,53834,53998,54326,54623,55217,55328,55909,56353,56523,56863,57184,57467,58033,58447,58557,59136,59576,59738,60062,60351,60929,61367,61525,61841,62114,62660,63034,63423,63842,63962
301,301,423,1026,1155,1772,1929,2243,2871,3050,3408,3765,4120,4471,4814,5141,5436,6026,6129,6694,7106,7212,7783,8207,8337,8956,9117,9439,9724,10294,10716,10842,11453,11598,11888,12468,12910,13076,13408,13713,14323,14466,14752,15324,15750,15884,16511,16688,17042,17391,17730,18049,18328,18886,19284,19721,19877,20189,20813,20984,21326,21651,21942,22524,22970,23144,23492,23829,24144,24415,24957,25323,25696,26083,26498,26610,27193,27641,27819,28175,28528,28875,29210,29521,30143,30310,30644,30953,31571,31730,32048,32325,32879,33269,33690,33814,34421,34558,34832,35380,35758,36155,36590,36742,37046,37654,37793,38071,38627,39021,39450,39590,39870,40430,40832,41277,41449,41793,42122,42421,43019,43138,43735,43852,44445,44554,45131,45567,45721,46029,46645,46800,47110,47730,47893,48219,48512,49098,49193,49742,50122,50523,50966,51134,51470,51783,52409,52584,52934,53275,53598,53885,54459,54889,55031,55315,55883,56301,56419,57014,57127,57712,57805,58350,58722,59107,59518,59622,60189,60605,60719,61306,61403,61956,62344,62761,62877,63468,63573,64142
302,302,425,1030,1163,1788,1961,2307,2640,2947,3561,3712,4014,4618,4749,5370,5535,5865,6166,6768,6895,7508,7657,7955,8551,8666,9255,9356,9917,10321,10411,10950,11310,11671,12034,12401,12776,13167,13590,13718,14333,14486,14792,15404,15551,15845,16433,16532,17089,17485,17918,18066,18362,18954,19061,19634,20062,20200,20476,21028,21414,21827,21935,22510,22942,23088,23380,23964,24055,24596,24960,25329,25708,26107,26546,26706,27026,27307,27869,28275,28369,28916,29292,29685,30112,30248,30520,31064,31434,31815,32218,32665,32841,33193,33538,33869,34172,34778,34913,35183,35723,36085,36450,36821,37204,37611,37707,38258,38642,39051,39151,39710,40110,40551,40715,41043,41340,41934,42045,42626,43070,43240,43580,43901,44184,44750,45164,45274,45853,46293,46455,46779,47068,47646,48084,48242,48558,48831,49377,49751,50140,50559,50679,51278,51399,52000,52125,52734,52875,53157,53721,54131,54233,54796,55204,55302,55857,56249,56674,56806,57429,57598,57936,58253,58528,59078,59460,59865,59957,60500,60868,61245,61640,62071,62215,62503,63079,63513,63663,63963
303,303,427,1034,1171,1445,1993,2371,2768,3203,3355,3659,4267,4406,4684,5240,5634,6063,6203,6483,7043,7445,7890,8062,8406,8735,9034,9632,9751,10348,10465,11058,11167,11744,12180,12334,12642,13258,13413,13723,14343,14506,14832,15125,15711,15806,16355,16735,17136,17579,17747,18083,18396,19022,19197,19547,19888,20211,20498,21072,21502,21644,21928,22496,22914,23032,23627,23740,24325,24418,24963,25335,25720,26131,26235,26802,27218,27332,27919,28016,28569,28957,29374,29490,30081,30186,30755,31175,31297,31900,32029,32646,32803,33117,33745,33924,34282,34639,34994,35345,35688,36015,36310,36900,37003,37568,37980,38086,38657,39081,39211,39830,39991,40313,40598,41168,41590,41716,42327,42472,42762,43342,43784,43950,44282,44587,45197,45340,45626,46198,46624,46758,47385,47562,47916,48265,48604,48923,49202,49760,50158,50595,50751,51063,51687,51858,52200,52525,52816,53398,53844,54018,54366,54703,55018,55289,55831,56197,56570,56957,57372,57484,58067,58515,58693,59049,59402,59749,60084,60395,61017,61184,61518,61827,62445,62604,62922,63199,63753,64143
304,304,429,1038,1179,1461,2025,2435,2537,3100,3508,3606,4161,4553,4978,5110,5733,5902,6240,6557,6832,7382,7764,8169,8261,8804,9172,9549,9944,10375,10519,10807,11383,11817,11967,12267,12867,12990,13595,13728,14353,14526,14872,15205,15512,16126,16277,16579,17183,17314,17935,18100,18430,18731,19333,19460,20073,20222,20520,21116,21231,21820,21921,22482,22886,22976,23515,23875,24236,24599,24966,25341,25732,26155,26283,26898,27051,27357,27969,28116,28410,28998,29097,29654,30050,30483,30631,30927,31519,31626,32199,32627,32765,33041,33593,33979,34392,34500,35075,35507,35653,35945,36529,36620,37161,37525,37894,38273,38672,39111,39271,39591,39872,40434,40840,40934,41481,41857,42250,42677,42813,43085,43629,43999,44380,44783,45230,45406,45758,46103,46434,46737,47343,47478,47748,48288,48650,49015,49386,49769,50176,50272,50823,51207,51616,51716,52275,52675,53116,53280,53608,53905,54499,54610,55191,55635,55805,56145,56466,56749,57315,57729,57839,58418,58858,59020,59344,59633,60211,60649,60807,61123,61396,61942,62316,62705,63124,63244,63843,63964
305,305,431,1042,1187,1477,2057,2499,2665,2997,3302,3912,4055,4341,4913,5339,5473,6100,6277,6631,6980,7319,7638,7917,8475,8873,9310,9466,9778,10402,10573,10915,11240,11531,12113,12559,12733,13081,13418,13733,14004,14546,14912,15285,15672,16087,16199,16782,17230,17408,17764,18117,18464,18799,19110,19732,19899,20233,20542,21160,21319,21637,21914,22468,22858,23279,23403,24010,24147,24421,24969,25347,25744,26179,26331,26635,27243,27382,27660,28216,28610,29039,29179,29459,30019,30421,30866,31038,31382,31711,32010,32608,32727,33324,33441,34034,34143,34720,35156,35310,35618,36234,36389,36699,37319,37482,37808,38101,38687,38782,39331,39711,40112,40555,40723,41059,41372,41998,42173,42523,42864,43187,43474,44048,44478,44620,44904,45472,45890,46008,46603,46716,47301,47394,47939,48311,48696,49107,49211,49778,50194,50308,50895,50992,51545,51933,52350,52466,53057,53162,53731,54151,54273,54876,55005,55622,55779,56093,56721,56900,57258,57615,57970,58321,58664,58991,59286,59876,59979,60544,60956,61062,61633,62057,62187,62806,62967,63289,63574,64144
306,306,433,1046,1195,1493,2089,2204,2793,2894,3455,3859,3949,4488,4848,5209,5572,5939,6314,6705,7128,7256,7871,8024,8330,8942,9089,9383,9971,10070,10627,11023,11456,11604,11900,12492,12599,13172,13600,13738,14014,14566,14952,15365,15473,16048,16480,16626,16918,17502,17593,18134,18498,18867,19246,19645,20084,20244,20564,20845,21407,21813,21907,22454,22830,23223,23650,23786,24058,24602,24972,25353,25756,26203,26379,26731,27076,27407,27710,28316,28451,28721,29261,29623,29988,30359,30742,31149,31245,31796,32180,32589,32689,33248,33648,34089,34253,34581,34878,35472,35583,36164,36608,36778,37118,37439,37722,38288,38702,38812,39391,39831,39993,40317,40606,41184,41622,41780,42096,42369,42915,43289,43678,44097,44217,44816,44937,45538,45663,46272,46413,46695,47259,47669,47771,48334,48742,48840,49395,49787,50212,50344,50967,51136,51474,51791,52066,52616,52998,53403,53495,54038,54406,54783,55178,55609,55753,56041,56617,57051,57201,57501,58101,58224,58829,58962,59587,59760,60106,60439,60746,61360,61511,61813,62417,62548,63169,63334,63664,63965
307,307,435,1050,1203,1509,2121,2268,2562,3150,3249,3806,4202,4635,4783,5079,5671,5778,6351,6779,6917,7193,7745,8131,8544,8652,9227,9659,9805,10097,10681,10772,11313,11677,12046,12425,12824,13263,13423,13743,14024,14586,14992,15086,15633,16009,16402,16829,16965,17237,17781,18151,18532,18935,19382,19558,19910,20255,20586,20889,21495,21630,21900,22440,22802,23167,23538,23921,24328,24424,24975,25359,25768,25868,26427,26827,27268,27432,27760,28057,28651,28762,29343,29787,29957,30297,30618,30901,31467,31881,31991,32570,33010,33172,33496,33785,34363,34801,34959,35275,35548,36094,36468,36857,37276,37396,37995,38116,38717,38842,39451,39592,39874,40438,40848,40950,41513,41921,42019,42574,42966,43391,43523,44146,44315,44653,44970,45245,45795,46177,46582,46674,47217,47585,47962,48357,48788,48932,49220,49796,50230,50380,50680,51280,51403,52008,52141,52766,52939,53285,53618,53925,54539,54690,54992,55596,55727,56348,56513,56843,57144,57746,57873,58486,58635,58933,59529,59644,60233,60334,60895,61299,61389,61928,62288,62649,63012,63379,63754,64145
308,308,437,1054,1211,1525,2153,2332,2690,3047,3402,3753,4096,4423,4718,5308,5411,5976,6388,6494,7065,7489,7619,8238,8399,8721,9006,9576,9998,10124,10735,10880,11170,11750,12192,12358,12690,12995,13605,13748,14034,14606,15032,15166,15793,15970,16324,16673,17012,17331,17610,18168,18566,19003,19159,19471,20095,20266,20608,20933,21224,21806,22252,22426,22774,23111,23426,23697,24239,24605,24978,25365,25780,25892,26475,26923,27101,27457,27810,28157,28492,28803,29425,29592,29926,30235,30853,31012,31330,31607,32161,32551,32972,33096,33703,33840,34114,34662,35040,35437,35872,36024,36328,36936,37075,37353,37909,38303,38732,38872,39152,39712,40114,40559,40731,41075,41404,41703,42301,42420,43017,43134,43727,43836,44413,44849,45003,45311,45927,46082,46392,47012,47175,47501,47794,48380,48475,49024,49404,49805,50248,50416,50752,51065,51691,51866,52216,52557,52880,53167,53741,54171,54313,54597,55165,55583,55701,56296,56409,56994,57087,57632,58004,58389,58800,58904,59471,59887,60001,60588,60685,61238,61626,62043,62159,62750,62855,63424,63844,63966
309,309,439,1058,1219,1541,1826,2396,2818,2944,3555,3700,3990,4570,5012,5178,5510,5815,6425,6568,6854,7426,7852,7986,8613,8790,9144,9493,9832,10151,10430,10988,11386,11823,11979,12291,12915,13086,13428,13753,14044,14626,15072,15246,15594,15931,16246,16517,17059,17425,17798,18185,18600,18712,19295,19743,19921,20277,20630,20977,21312,21623,22245,22412,22746,23055,23673,23832,24150,24427,24981,25371,25792,25916,26523,26660,26934,27482,27860,28257,28692,28844,29148,29756,29895,30173,30729,31123,31552,31692,31972,32532,32934,33379,33551,33895,34224,34523,35121,35240,35837,35954,36547,36656,37233,37669,37823,38131,38747,38902,39212,39832,39995,40321,40614,41200,41295,41844,42224,42625,43068,43236,43572,43885,44511,44686,45036,45377,45700,45987,46561,46991,47133,47417,47985,48403,48521,49116,49229,49814,49907,50452,50824,51209,51620,51724,52291,52707,52821,53408,53505,54058,54446,54863,54979,55570,55675,56244,56664,56786,57389,57518,58135,58292,58606,59234,59413,59771,60128,60483,60834,61177,61504,61799,62389,62492,63057,63469,63575,64146
310,310,441,1062,1227,1557,1858,2460,2587,3200,3349,3647,4243,4358,4947,5048,5609,6013,6103,6642,7002,7363,7726,8093,8468,8859,9282,9410,10025,10178,10484,11096,11243,11537,12125,12224,12781,13177,13610,13758,14054,14646,14753,15326,15754,15892,16168,16720,17106,17519,17627,18202,18634,18780,19072,19656,19747,20288,20652,21021,21400,21799,22238,22398,22718,22999,23561,23967,24061,24608,24984,25377,25804,25940,26212,26756,27126,27507,27910,28357,28533,28885,29230,29561,29864,30470,30605,30875,31415,31777,32142,32513,32896,33303,33399,33950,34334,34743,34843,35402,35802,36243,36407,36735,37032,37626,37737,38318,38762,38932,39272,39593,39876,40442,40856,40966,41545,41985,42147,42471,42760,43338,43776,43934,44250,44523,45069,45443,45832,46251,46371,46970,47091,47692,47817,48426,48567,48849,49413,49823,49925,50488,50896,50994,51549,51941,52366,52498,53121,53290,53628,53945,54220,54770,55152,55557,55649,56192,56560,56937,57332,57763,57907,58195,58771,59205,59355,59655,60255,60378,60983,61116,61741,61914,62260,62593,62900,63514,63665,63967
311,311,443,1066,1235,1573,1890,2165,2715,3097,3502,3594,4137,4505,4882,5277,5708,5852,6140,6716,7150,7300,7600,8200,8323,8928,9061,9686,9859,10205,10538,10845,11459,11610,11912,12516,12647,13268,13433,13763,14064,14666,14793,15406,15555,15853,16449,16564,17153,17254,17815,18219,18309,18848,19208,19569,19932,20299,20674,21065,21488,21616,22231,22384,22690,23302,23449,23743,24331,24430,24987,25383,25816,25964,26260,26852,26959,27532,27960,28098,28374,28926,29312,29725,29833,30408,30840,30986,31278,31862,31953,32494,32858,33227,33606,34005,34444,34604,34924,35205,35767,36173,36267,36814,37190,37583,38010,38146,38418,38962,39332,39713,40116,40563,40739,41091,41436,41767,42070,42676,42811,43081,43621,43983,44348,44719,45102,45509,45605,46156,46540,46949,47049,47608,48008,48449,48613,48941,49238,49832,49943,50524,50968,51138,51478,51799,52082,52648,53062,53172,53751,54191,54353,54677,54966,55544,55982,56140,56456,56729,57275,57649,58038,58457,58577,59176,59297,59898,60023,60632,60773,61055,61619,62029,62131,62694,63102,63200,63755,64147
312,312,445,1070,1243,1589,1922,2229,2843,2994,3296,3900,4031,4652,4817,5147,5448,6050,6177,6790,6939,7237,7833,7948,8537,8638,9199,9603,9693,10232,10592,10953,11316,11683,12058,12449,12872,13000,13615,13768,14074,14686,14833,15127,15715,15814,16371,16767,17200,17348,17644,18236,18343,18916,19344,19482,19758,20310,20696,21109,21217,21792,22224,22370,22662,23246,23337,23878,24242,24611,24990,25389,25828,25988,26308,26589,27151,27557,27651,28198,28574,28967,29394,29530,29802,30346,30716,31097,31500,31947,32123,32475,32820,33151,33454,34060,34195,34465,35005,35367,35732,36103,36486,36893,36989,37540,37924,38333,38433,38992,39392,39833,39997,40325,40622,41216,41327,41908,42352,42522,42862,43183,43466,44032,44446,44556,45135,45575,45737,46061,46350,46928,47366,47524,47840,48113,48659,49033,49422,49841,49961,50560,50681,51282,51407,52016,52157,52439,53003,53413,53515,54078,54486,54584,55139,55531,55956,56088,56711,56880,57218,57535,57810,58360,58742,59147,59239,59782,60150,60527,60922,61353,61497,61785,62361,62795,62945,63245,63845,63968
313,313,447,1074,1251,1605,1954,2293,2612,2891,3449,3847,4284,4440,4752,5376,5547,5889,6214,6505,7087,7533,7707,8055,8392,8707,8978,9520,9886,10259,10646,11061,11173,11756,12204,12382,12738,13091,13438,13773,14084,14706,14873,15207,15516,16134,16293,16611,16888,17442,17832,18253,18377,18984,19121,19395,19943,20321,20718,21153,21305,21609,22217,22356,22634,23190,23584,24013,24153,24433,24993,25395,25840,26012,26356,26685,26984,27582,27701,28298,28415,29008,29117,29694,30130,30284,30592,31208,31363,31673,32293,32456,32782,33075,33661,33756,34305,34685,35086,35529,35697,36033,36346,36972,37147,37497,37838,38161,38448,39022,39452,39594,39878,40446,40864,40982,41577,41690,42275,42368,42913,43285,43670,44081,44185,44752,45168,45282,45869,45966,46519,46907,47324,47440,48031,48136,48705,49125,49247,49850,49979,50596,50753,51067,51695,51874,52232,52589,52944,53295,53638,53965,54260,54850,54953,55518,55930,56036,56607,57031,57161,57780,57941,58263,58548,59118,59540,59666,60277,60422,60712,61292,61734,61900,62232,62537,63147,63290,63576,64148
314,314,449,719,1259,1621,1986,2357,2740,3147,3243,3794,4178,4587,4687,5246,5646,6087,6251,6579,6876,7470,7581,8162,8606,8776,9116,9437,9720,10286,10700,10810,11389,11829,11991,12315,12604,13182,13620,13778,14094,14367,14913,15287,15676,16095,16215,16814,16935,17536,17661,18270,18411,18693,19257,19667,19769,20332,20740,20838,21393,21785,22210,22342,22965,23134,23472,23789,24064,24614,24996,25401,25493,26036,26404,26781,27176,27607,27751,28039,28615,29049,29199,29499,30099,30222,30827,30960,31585,31758,32104,32437,32744,33358,33509,33811,34415,34546,35167,35332,35662,35963,36565,36692,37305,37454,37752,38348,38463,39052,39153,39714,40118,40208,40747,41107,41468,41831,42198,42573,42964,43387,43515,44130,44283,44589,45201,45348,45642,46230,46329,46886,47282,47715,47863,48159,48751,48858,49431,49859,49997,50273,50825,51211,51624,51732,52307,52739,52885,53177,53761,53852,54393,54757,55126,55505,55904,56343,56503,56823,57104,57666,58072,58166,58713,59089,59482,59909,60045,60317,60861,61231,61612,62015,62462,62638,62990,63335,63666,63969
315,315,451,723,1267,1637,2018,2421,2868,3044,3396,3741,4072,4375,4981,5116,5386,5926,6288,6653,7024,7407,7814,7910,8461,8845,9254,9354,9913,10313,10754,10918,11246,11543,12137,12248,12829,13273,13443,13783,14104,14387,14953,15367,15477,16056,16496,16658,16982,17271,17849,18287,18445,18761,19034,19580,19954,20343,20762,20882,21481,21602,22203,22328,22937,23078,23360,23924,24334,24436,24999,25407,25505,26060,26452,26877,27009,27632,27801,28139,28456,28731,29281,29663,30068,30160,30703,31071,31448,31843,32274,32418,32706,33282,33716,33866,34166,34766,34889,35494,35627,36252,36425,36771,37104,37411,38025,38176,38478,39082,39213,39834,39999,40329,40630,41232,41359,41972,42121,42419,43015,43130,43719,43820,44381,44785,44875,45414,45774,46135,46498,46865,47240,47631,48054,48182,48797,48950,49256,49868,50015,50309,50897,50996,51553,51949,52382,52530,52826,53418,53525,54098,54526,54664,54940,55492,55878,56291,56399,56974,57406,57552,57844,58428,58519,59060,59424,59793,60172,60571,61010,61170,61490,61771,62333,62739,62833,63380,63756,64149
